time,speed,throttle,brake,steering,laps
5.94,1.8135604725291783e-41,0.0,1.0,30.0,0
6.04,1.8302078982853572e-41,0.0,1.0,30.0,0
6.14,1.847359791488693e-41,0.0,1.0,30.0,0
6.24,1.8640072172448717e-41,0.0,1.0,30.0,0
6.34,1.8811591104482074e-41,0.0,1.0,30.0,0
6.44,1.8978065362043864e-41,0.0,1.0,30.0,0
6.54,1.914958429407722e-41,0.0,1.0,30.0,0
6.64,1.9316058551639008e-41,0.0,1.0,30.0,0
6.74,1.9487577483672368e-41,0.0,1.0,30.0,0
6.85,1.9654051741234155e-41,0.0,1.0,30.0,0
6.95,1.9825570673267512e-41,0.0,1.0,30.0,0
7.05,1.9992044930829302e-41,0.0,1.0,30.0,0
7.15,2.016356386286266e-41,0.0,0.0,30.0,0
7.25,2.0330038120424446e-41,0.0,0.0,30.0,0
7.35,2.0501557052457803e-41,0.0,0.0,30.0,0
7.45,2.067812065896273e-41,0.0,0.0,30.0,0
7.55,2.084459491652452e-41,0.0,0.0,30.0,0
7.65,2.1016113848557877e-41,0.0,0.0,30.0,0
7.75,2.1182588106119664e-41,0.0,0.0,30.0,0
7.85,2.1354107038153024e-41,0.0,0.0,30.0,0
7.95,2.152058129571481e-41,0.0,0.0,30.0,0
8.05,2.1687055553276598e-41,0.0,0.0,30.0,0
8.16,2.1828306438480541e-41,0.0,0.0,30.0,0
8.26,2.2030093417343315e-41,0.0,0.0,30.0,0
8.36,2.2201612349376672e-41,0.0,0.0,30.0,0
8.46,2.236808660693846e-41,0.0,0.0,30.0,0
8.56,2.253960553897182e-41,0.0,0.0,30.0,0
8.66,2.2706079796533606e-41,0.0,0.0,30.0,0
8.76,2.2872554054095394e-41,0.0,0.0,30.0,0
8.86,2.304407298612875e-41,0.0,0.0,30.0,0
8.96,2.3210547243690543e-41,0.0,0.0,30.0,0
9.06,2.33820661757239e-41,0.0,0.0,30.0,0
9.16,2.3553585107757257e-41,0.0,0.0,30.0,0
9.26,2.3720059365319045e-41,0.0,0.0,30.0,0
9.36,2.3891578297352404e-41,0.0,0.0,30.0,0
9.46,2.405805255491419e-41,0.0,0.0,30.0,0
9.56,2.4229571486947546e-41,0.0,0.0,30.0,0
9.67,2.439604574450934e-41,0.0,0.0,30.0,0
9.77,2.4567564676542693e-41,0.0,0.0,30.0,0
9.87,2.473403893410448e-41,0.0,0.0,30.0,0
9.97,2.490555786613784e-41,0.0,0.0,30.0,0
10.07,2.50770767981712e-41,0.0,0.0,30.0,0
10.17,2.5243551055732987e-41,0.0,0.0,30.0,0
10.27,2.541506998776634e-41,0.0,0.0,30.0,0
10.37,2.5581544245328134e-41,0.0,0.0,30.0,0
10.47,2.574801850288992e-41,0.0,0.0,30.0,0
10.57,2.5919537434923275e-41,0.0,0.0,30.0,0
10.67,2.6091056366956635e-41,0.0,0.0,30.0,0
10.77,2.625753062451842e-41,0.0,0.0,30.0,0
10.87,2.642904955655178e-41,0.0,0.0,30.0,0
10.97,2.659552381411357e-41,0.0,0.0,30.0,0
11.07,2.676704274614693e-41,0.0,0.0,30.0,0
11.17,2.6933517003708716e-41,0.0,0.0,30.0,0
11.27,2.7099991261270503e-41,0.0,0.0,30.0,0
11.37,2.7271510193303863e-41,0.0,0.0,30.0,0
11.47,2.743798445086565e-41,0.0,0.0,30.0,0
11.57,2.7609503382899005e-41,0.0,0.0,30.0,0
11.67,2.7775977640460797e-41,0.0,0.0,30.0,0
11.78,2.794749657249415e-41,0.0,0.0,30.0,0
11.88,2.811397083005594e-41,0.0,0.0,30.0,0
11.98,2.82854897620893e-41,0.0,0.0,30.0,0
12.08,2.8451964019651086e-41,0.0,0.0,30.0,0
12.18,2.8623482951684445e-41,0.2172500193119049,0.0,29.999996185302734,0
12.28,2.8789957209246233e-41,0.7239500284194946,0.0,29.999988555908203,0
12.38,2.896147614127959e-41,1.0,0.0,29.999954223632812,0
12.48,2.912795039884138e-41,1.0,0.0,29.999879837036133,0
12.58,2.9299469330874734e-41,1.0,0.0,29.999773025512695,0
12.68,2.9465943588436526e-41,1.0,0.0,29.999635696411133,0
12.78,2.963746252046988e-41,0.9404000043869019,0.0,29.999467849731445,0
12.88,2.980393677803167e-41,0.7792500257492065,0.0,29.999290466308594,0
12.98,2.997545571006503e-41,0.18645000457763672,0.0,29.9991512298584,0
13.08,3.0141929967626815e-41,0.0,0.0,29.99913215637207,0
13.18,3.0313448899660175e-41,0.0,0.0,29.99913215637207,0
13.28,3.047992315722196e-41,0.0,0.0,29.99913215637207,0
13.38,3.065144208925532e-41,0.0,0.0,29.99913215637207,0
13.48,3.0822961021288676e-41,0.0,0.0,29.99913215637207,0
13.59,3.0984390604378896e-41,0.0,0.0,29.99913215637207,0
13.69,3.1160954210883823e-41,0.1662999987602234,0.0,29.999088287353516,0
13.79,3.132742846844561e-41,0.5599499940872192,0.0,29.998964309692383,0
13.89,3.149894740047897e-41,0.8739500045776367,0.0,29.998741149902344,0
13.99,3.1665421658040757e-41,1.0,0.0,29.998428344726562,0
14.09,3.1836940590074117e-41,1.0,0.0,29.998035430908203,0
14.19,3.2003414847635904e-41,1.0,0.0,29.99759292602539,0
14.29,3.217493377966926e-41,1.0,0.0,29.997066497802734,0
14.39,3.234140803723105e-41,0.9746999740600586,0.0,29.996488571166992,0
14.49,3.2512926969264406e-41,0.8966000080108643,0.0,29.995866775512695,0
14.59,3.2679401226826193e-41,0.8835499882698059,0.0,29.995227813720703,0
14.69,3.2850920158859553e-41,0.8748500347137451,0.0,29.99451446533203,0
14.79,3.301739441642134e-41,0.8708000183105469,0.0,29.993764877319336,0
14.89,3.31889133484547e-41,0.8655499815940857,0.0,29.99293327331543,0
14.99,3.3355387606016487e-41,0.860450029373169,0.0,29.992076873779297,0
15.09,3.3526906538049846e-41,0.8635499477386475,0.0,29.991132736206055,0
15.19,3.36984254700832e-41,0.9212999939918518,0.0,29.990108489990234,0
15.29,3.386489972764499e-41,0.9386999607086182,0.0,29.98899269104004,0
15.4,3.403641865967835e-41,0.935699999332428,0.0,29.98776626586914,0
15.5,3.4202892917240135e-41,0.9149500131607056,0.0,29.98651885986328,0
15.6,3.4374411849273495e-41,0.8874499797821045,0.0,29.98521614074707,0
15.7,3.454088610683528e-41,0.9409499764442444,0.0,29.983882904052734,0
15.8,3.471240503886864e-41,1.0,0.0,29.98229217529297,0
15.9,3.487887929643043e-41,1.0,0.0,29.98061180114746,0
16.0,3.5050398228463783e-41,1.0,0.0,29.97995948791504,0
16.1,3.5216872486025576e-41,1.0,0.0,29.979305267333984,0
16.2,3.538839141805893e-41,1.0,0.0,29.979259490966797,0
16.3,3.555486567562072e-41,1.0,0.0,29.978313446044922,0
16.41,3.571125058423937e-41,1.0,0.0,29.977336883544922,0
16.51,3.5902948214159004e-41,1.0,0.0,29.976104736328125,0
16.61,3.6074467146192364e-41,1.0,0.0,29.974966049194336,0
16.71,3.624598607822572e-41,1.0,0.0,29.973793029785156,0
16.81,3.6412460335787506e-41,1.0,0.0,29.972623825073242,0
16.91,3.6583979267820865e-41,1.0,0.0,29.971384048461914,0
17.01,3.675045352538265e-41,1.0,0.0,29.97014617919922,0
17.11,3.692197245741601e-41,1.0,0.0,29.968835830688477,0
17.21,3.70884467149778e-41,1.0,0.0,29.9675350189209,0
17.31,3.725996564701116e-41,1.0,0.0,29.966157913208008,0
17.41,3.7426439904572946e-41,1.0,0.0,29.964792251586914,0
17.51,3.75979588366063e-41,1.0,0.0,29.963350296020508,0
17.61,3.7764433094168093e-41,1.0,0.0,29.96192169189453,0
17.71,3.793595202620145e-41,1.0,0.0,29.96041488647461,0
17.82,3.8102426283763235e-41,1.0,0.0,29.95892333984375,0
17.92,3.8273945215796595e-41,1.0,0.0,29.95735740661621,0
18.02,3.844041947335838e-41,1.0,0.0,29.9558048248291,0
18.12,3.861193840539174e-41,1.0,0.0,29.95417594909668,0
18.22,3.877841266295353e-41,1.0,0.0,29.95256996154785,0
18.32,3.894993159498689e-41,1.0,0.0,29.950881958007812,0
18.42,3.9116405852548676e-41,1.0,0.0,29.9492130279541,0
18.52,3.928792478458203e-41,1.0,0.0,29.947471618652344,0
18.62,3.9454399042143823e-41,1.0,0.0,29.945751190185547,0
18.72,3.9625917974177177e-41,1.0,0.0,29.943958282470703,0
18.82,3.9792392231738964e-41,1.0,0.0,29.942670822143555,0
18.92,3.9963911163772324e-41,1.0,0.0,29.94179916381836,0
19.02,4.013038542133411e-41,1.0,0.0,29.940982818603516,0
19.12,4.030190435336747e-41,1.0,0.0,29.940534591674805,0
19.22,4.046837861092926e-41,1.0,0.0,29.939306259155273,0
19.32,4.063989754296262e-41,1.0,0.0,29.938026428222656,0
19.42,4.0806371800524405e-41,1.0,0.0,29.936771392822266,0
19.52,4.097789073255776e-41,1.0,0.0,29.935462951660156,0
19.62,4.114436499011955e-41,1.0,0.0,29.934175491333008,0
19.72,4.1315883922152907e-41,1.0,0.0,29.93283462524414,0
19.82,4.1482358179714694e-41,1.0,0.0,29.93152618408203,0
19.93,4.1648832437276486e-41,1.0,0.0,29.930194854736328,0
20.03,4.182035136930984e-41,1.0,0.0,29.928804397583008,0
20.13,4.198682562687163e-41,1.0,0.0,29.92745018005371,0
20.23,4.215834455890499e-41,1.0,0.0,29.926034927368164,0
20.33,4.2329863490938347e-41,1.0,0.0,29.92460823059082,0
20.43,4.2496337748500134e-41,1.0,0.0,29.923208236694336,0
20.53,4.266281200606192e-41,1.0,0.0,29.921785354614258,0
20.63,4.283433093809528e-41,1.0,0.0,29.920320510864258,0
20.73,4.3005849870128636e-41,1.0,0.0,29.918834686279297,0
20.83,4.3172324127690423e-41,1.0,0.0,29.91737937927246,0
20.93,4.3343843059723783e-41,1.0,0.0,29.915863037109375,0
21.03,4.351031731728557e-41,1.0,0.0,29.914379119873047,0
21.13,4.368183624931893e-41,1.0,0.0,29.912843704223633,0
21.23,4.3848310506880717e-41,1.0,0.0,29.91132926940918,0
21.33,4.4019829438914077e-41,1.0,0.0,29.909757614135742,0
21.43,4.4186303696475864e-41,1.0,0.0,29.90822410583496,0
21.53,4.435782262850922e-41,1.0,0.0,29.906627655029297,0
21.63,4.452429688607101e-41,1.0,0.0,29.905067443847656,0
21.73,4.4695815818104365e-41,1.0,0.0,29.9034481048584,0
21.84,4.486229007566615e-41,1.0,0.0,29.90185546875,0
21.94,4.503380900769951e-41,1.0,0.0,29.900209426879883,0
22.04,4.52002832652613e-41,0.8757500052452087,0.053100261837244034,29.898632049560547,0
22.14,4.537180219729466e-41,0.34530001878738403,0.26541632413864136,29.8974552154541,0
22.24,4.5538276454856446e-41,0.0,0.5287337303161621,29.897077560424805,0
22.34,4.5709795386889806e-41,0.0,0.6936793923377991,29.897077560424805,0
22.44,4.5876269644451593e-41,0.0,0.7237153649330139,29.897077560424805,0
22.54,4.604778857648495e-41,0.0,0.7236160039901733,29.897077560424805,0
22.64,4.621426283404674e-41,0.0,0.6869125962257385,29.897077560424805,0
22.74,4.638578176608009e-41,0.0,0.6514122486114502,29.897077560424805,0
22.84,4.655225602364189e-41,0.0,0.5857017040252686,29.897077560424805,0
22.94,4.671873028120367e-41,0.0,0.45380982756614685,29.897077560424805,0
23.04,4.689024921323703e-41,0.0,0.24905914068222046,29.897077560424805,0
23.14,4.706176814527039e-41,0.10890001058578491,0.02934044785797596,29.89695167541504,0
23.24,4.722824240283218e-41,0.27125000953674316,0.0,29.89643669128418,0
23.34,4.739976133486553e-41,0.36124998331069946,0.0,29.895671844482422,0
23.44,4.756623559242732e-41,0.3928000032901764,0.0,29.89483070373535,0
23.54,4.773775452446068e-41,0.38850000500679016,0.0,29.893945693969727,0
23.65,4.790422878202246e-41,0.38449999690055847,0.0,29.893091201782227,0
23.75,4.807574771405582e-41,0.38225001096725464,0.0,29.892215728759766,0
23.85,4.824222197161762e-41,0.3828999996185303,0.0,29.8913631439209,0
23.95,4.841374090365098e-41,0.3804500102996826,0.0,29.890480041503906,0
24.05,4.858021516121276e-41,0.38029998540878296,0.0,29.88962173461914,0
24.15,4.875173409324612e-41,0.3793500065803528,0.0,29.88873291015625,0
24.25,4.891820835080791e-41,0.29124999046325684,0.0,29.887910842895508,0
24.35,4.908972728284126e-41,0.0,0.0,29.88752555847168,0
24.45,4.925620154040305e-41,0.0,0.0,29.88752555847168,0
24.55,4.942772047243641e-41,0.0,0.0,29.88752555847168,0
24.65,4.959923940446977e-41,0.0,0.0,29.88752555847168,0
24.75,4.976571366203155e-41,0.0,0.0,29.88752555847168,0
24.85,4.993723259406491e-41,0.05085000395774841,0.0,29.887462615966797,0
24.95,5.010370685162671e-41,0.14360001683235168,0.0,29.887075424194336,0
25.05,5.027522578366005e-41,0.259550005197525,0.0,29.88651466369629,0
25.15,5.044170004122185e-41,0.2947999835014343,0.0,29.885852813720703,0
25.25,5.061321897325521e-41,0.28725001215934753,0.0,29.88515853881836,0
25.35,5.077969323081699e-41,0.28675001859664917,0.0,29.884492874145508,0
25.46,5.095121216285035e-41,0.28734999895095825,0.0,29.883804321289062,0
25.56,5.111768642041214e-41,0.28769999742507935,0.0,29.883132934570312,0
25.66,5.12892053524455e-41,0.2851499915122986,0.0,29.882444381713867,0
25.76,5.145567961000728e-41,0.2745000123977661,0.0,29.881784439086914,0
25.86,5.162719854204064e-41,0.21865001320838928,0.0,29.881141662597656,0
25.96,5.179367279960243e-41,0.0,0.0,29.880779266357422,0
26.06,5.196519173163578e-41,0.0,0.0,29.880779266357422,0
26.16,5.213166598919758e-41,0.0,0.0,29.880779266357422,0
26.26,5.230318492123094e-41,0.0,0.0,29.880779266357422,0
26.36,5.246965917879272e-41,0.0,0.0,29.880779266357422,0
26.46,5.264117811082608e-41,0.35830000042915344,0.0,29.880374908447266,0
26.56,5.280765236838787e-41,0.6732499599456787,0.0,29.879430770874023,0
26.66,5.297917130042123e-41,0.7512999773025513,0.0,29.878267288208008,0
26.76,5.315069023245458e-41,0.7399500012397766,0.0,29.8770694732666,0
26.86,5.331716449001637e-41,0.6901500225067139,0.0,29.875934600830078,0
26.96,5.348868342204973e-41,0.694599986076355,0.0,29.874784469604492,0
27.06,5.365515767961151e-41,0.6937000155448914,0.0,29.873655319213867,0
27.16,5.382667661164487e-41,0.6951500177383423,0.0,29.872488021850586,0
27.27,5.399315086920667e-41,0.6939499974250793,0.0,29.8713436126709,0
27.37,5.416466980124003e-41,0.6886000037193298,0.0,29.870153427124023,0
27.47,5.433114405880181e-41,0.6306999921798706,0.0,29.869014739990234,0
27.57,5.450266299083517e-41,0.43059998750686646,0.0,29.867958068847656,0
27.67,5.466913724839696e-41,0.3878999948501587,0.0,29.86711311340332,0
27.77,5.484065618043031e-41,0.3875499963760376,0.0,29.86625099182129,0
27.87,5.50071304379921e-41,0.35065001249313354,0.0,29.86543083190918,0
27.97,5.517864937002546e-41,0.18650001287460327,0.0,29.864742279052734,0
28.07,5.534512362758724e-41,0.0,0.0,29.864477157592773,0
28.17,5.55166425596206e-41,0.0,0.0,29.864477157592773,0
28.27,5.56831168171824e-41,0.0,0.0,29.864477157592773,0
28.37,5.585463574921575e-41,0.0,0.0,29.864477157592773,0
28.47,5.602111000677754e-41,0.0,0.0,29.864477157592773,0
28.57,5.61926289388109e-41,0.0,0.0,29.864477157592773,0
28.67,5.635910319637269e-41,0.35835000872612,0.0,29.864103317260742,0
28.77,5.653062212840604e-41,0.6474499702453613,0.0,29.863142013549805,0
28.87,5.669709638596783e-41,0.6862999796867371,0.0,29.862071990966797,0
28.97,5.686861531800119e-41,0.7206000089645386,0.0,29.86093521118164,0
29.07,5.703508957556297e-41,0.7662999629974365,0.0,29.859785079956055,0
29.17,5.720660850759633e-41,0.8052499890327454,0.0,29.85854148864746,0
29.28,5.737308276515812e-41,0.9411499500274658,0.0,29.85723304748535,0
29.38,5.754460169719148e-41,1.0,0.0,29.855674743652344,0
29.48,5.771107595475327e-41,1.0,0.0,29.8541202545166,0
29.58,5.788259488678663e-41,1.0,0.0,29.852493286132812,0
29.68,5.804906914434842e-41,1.0,0.0,29.85088348388672,0
29.78,5.822058807638177e-41,1.0,0.0,29.849197387695312,0
29.88,5.838706233394356e-41,1.0,0.0,29.8475399017334,0
29.98,5.855858126597692e-41,1.0,0.0,29.845808029174805,0
30.08,5.87250555235387e-41,1.0,0.0,29.844106674194336,0
30.18,5.889657445557206e-41,1.0,0.0,29.842327117919922,0
30.28,5.906304871313385e-41,1.0,0.0,29.841672897338867,0
30.38,5.922952297069564e-41,1.0,0.0,29.840856552124023,0
30.48,5.9401041902729e-41,1.0,0.0,29.84041976928711,0
30.58,5.956751616029079e-41,1.0,0.0,29.839216232299805,0
30.68,5.973903509232415e-41,1.0,0.0,29.837966918945312,0
30.78,5.990550934988593e-41,0.971750020980835,0.0,29.83674430847168,0
30.88,6.007702828191929e-41,0.9352499842643738,0.0,29.835533142089844,0
30.98,6.024350253948108e-41,1.0,0.0,29.834308624267578,0
31.08,6.041502147151443e-41,1.0,0.0,29.83300018310547,0
31.18,6.058654040354779e-41,1.0,0.0,29.831674575805664,0
31.29,6.075301466110958e-41,1.0,0.0,29.830373764038086,0
31.39,6.092453359314294e-41,1.0,0.0,29.829021453857422,0
31.49,6.109100785070473e-41,1.0,0.0,29.82769012451172,0
31.59,6.126252678273808e-41,1.0,0.0,29.82630729675293,0
31.69,6.142900104029988e-41,1.0,0.0,29.824949264526367,0
31.79,6.160051997233323e-41,1.0,0.0,29.823535919189453,0
31.89,6.176699422989502e-41,1.0,0.0,29.822153091430664,0
31.99,6.193346848745681e-41,1.0,0.0,29.820755004882812,0
32.09,6.210498741949016e-41,1.0,0.0,29.819297790527344,0
32.19,6.227146167705195e-41,1.0,0.0,29.81787109375,0
32.29,6.244298060908531e-41,1.0,0.0,29.816390991210938,0
32.39,6.260945486664709e-41,1.0,0.0,29.814937591552734,0
32.49,6.278097379868045e-41,1.0,0.0,29.81342887878418,0
32.59,6.295249273071381e-41,1.0,0.0,29.811899185180664,0
32.69,6.311896698827561e-41,1.0,0.0,29.810405731201172,0
32.79,6.329048592030896e-41,1.0,0.0,29.808856964111328,0
32.89,6.345696017787075e-41,1.0,0.0,29.807336807250977,0
32.99,6.362847910990411e-41,1.0,0.0,29.805761337280273,0
33.09,6.379495336746589e-41,1.0,0.0,29.804214477539062,0
33.19,6.396647229949925e-41,1.0,0.0,29.802608489990234,0
33.3,6.413294655706104e-41,1.0,0.0,29.801040649414062,0
33.4,6.429942081462282e-41,1.0,0.0,29.799455642700195,0
33.5,6.447093974665618e-41,1.0,0.0,29.79774284362793,0
33.6,6.464245867868954e-41,1.0,0.0,29.797142028808594,0
33.7,6.480893293625134e-41,1.0,0.0,29.79632568359375,0
33.8,6.498045186828469e-41,0.8819500207901001,0.0,29.795440673828125,0
33.9,6.514692612584648e-41,0.3889999985694885,0.06205790862441063,29.794513702392578,0
34.0,6.531844505787984e-41,0.0,0.3081159293651581,29.79421043395996,0
34.1,6.548491931544162e-41,0.0,0.4782518148422241,29.79421043395996,0
34.2,6.565643824747498e-41,0.0,0.5793976187705994,29.79421043395996,0
34.3,6.582291250503677e-41,0.0,0.6285673379898071,29.79421043395996,0
34.4,6.599443143707013e-41,0.0,0.6333371996879578,29.79421043395996,0
34.5,6.616090569463191e-41,0.0,0.6318672895431519,29.79421043395996,0
34.6,6.632737995219371e-41,0.0,0.6053903698921204,29.79421043395996,0
34.7,6.649889888422707e-41,0.0,0.5398055911064148,29.79421043395996,0
34.8,6.667041781626041e-41,0.0,0.46057525277137756,29.79421043395996,0
34.9,6.683689207382221e-41,0.0,0.3317519724369049,29.79421043395996,0
35.0,6.700841100585557e-41,0.0,0.053078606724739075,29.79421043395996,0
35.1,6.717488526341735e-41,0.0,0.0,29.79421043395996,0
35.21,6.734640419545071e-41,0.048350006341934204,0.0,29.79413604736328,0
35.31,6.75128784530125e-41,0.06495001912117004,0.0,29.793943405151367,0
35.41,6.768439738504586e-41,0.08505001664161682,0.0,29.793697357177734,0
35.51,6.785087164260764e-41,0.08654999732971191,0.0,29.793418884277344,0
35.61,6.8022390574641e-41,0.08860000967979431,0.0,29.793132781982422,0
35.71,6.818886483220279e-41,0.10555002093315125,0.0,29.792829513549805,0
35.81,6.836038376423614e-41,0.14010000228881836,0.0,29.792484283447266,0
35.91,6.852685802179794e-41,0.13250002264976501,0.0,29.792142868041992,0
36.01,6.86983769538313e-41,0.0,0.0,29.79187774658203,0
36.11,6.886485121139308e-41,0.0,0.0032675578258931637,29.79187774658203,0
36.21,6.903637014342644e-41,0.0,0.13876211643218994,29.79187774658203,0
36.31,6.920284440098823e-41,0.0,0.24571216106414795,29.79187774658203,0
36.41,6.937436333302159e-41,0.0,0.25464218854904175,29.79187774658203,0
36.51,6.954083759058337e-41,0.0,0.25426411628723145,29.79187774658203,0
36.61,6.971235652261673e-41,0.0,0.2538864016532898,29.79187774658203,0
36.71,6.987883078017852e-41,0.0,0.24181446433067322,29.79187774658203,0
36.81,7.005034971221187e-41,0.0,0.1777687519788742,29.79187774658203,0
36.91,7.021682396977367e-41,0.0,0.01861363649368286,29.79187774658203,0
37.01,7.038834290180703e-41,0.0,0.0,29.79187774658203,0
37.12,7.055481715936881e-41,0.0,0.0,29.79187774658203,0
37.22,7.072633609140217e-41,0.0,0.0,29.79187774658203,0
37.32,7.089281034896396e-41,0.0,0.0,29.79187774658203,0
37.42,7.106432928099732e-41,0.0,0.0,29.79187774658203,0
37.52,7.12308035385591e-41,0.11744999885559082,0.0,29.79178810119629,0
37.62,7.140232247059246e-41,0.3181000053882599,0.0,29.79147720336914,0
37.72,7.157384140262582e-41,0.4240500032901764,0.0,29.791030883789062,0
37.82,7.17403156601876e-41,0.4476500153541565,0.0,29.790531158447266,0
37.92,7.190174524327783e-41,0.45864999294281006,0.0,29.790000915527344,0
38.02,7.208335352425432e-41,0.46050000190734863,0.0,29.78923797607422,0
38.12,7.225487245628768e-41,0.4431999921798706,0.0,29.788625717163086,0
38.22,7.242134671384946e-41,0.39785000681877136,0.0,29.788127899169922,0
38.32,7.259286564588282e-41,0.3554999828338623,0.0,29.787511825561523,0
38.43,7.275933990344462e-41,0.4927000105381012,0.0,29.786882400512695,0
38.53,7.293085883547798e-41,0.8014000058174133,0.0,29.786029815673828,0
38.63,7.309733309303976e-41,0.9952999949455261,0.0,29.78494644165039,0
38.73,7.326885202507312e-41,1.0,0.0,29.783700942993164,0
38.83,7.343532628263491e-41,0.9414499998092651,0.0,29.7824764251709,0
38.93,7.360180054019669e-41,0.784850001335144,0.0,29.781396865844727,0
39.03,7.377836414670162e-41,0.8522999882698059,0.0,29.7802734375,0
39.13,7.394483840426341e-41,0.9500999450683594,0.0,29.779096603393555,0
39.23,7.411131266182519e-41,1.0,0.0,29.777780532836914,0
39.33,7.428283159385855e-41,1.0,0.0,29.776376724243164,0
39.43,7.445435052589191e-41,1.0,0.0,29.774946212768555,0
39.53,7.46208247834537e-41,1.0,0.0,29.77353286743164,0
39.63,7.478729904101549e-41,1.0,0.0,29.7720947265625,0
39.73,7.495881797304885e-41,1.0,0.0,29.770587921142578,0
39.83,7.513033690508221e-41,1.0,0.0,29.769054412841797,0
39.93,7.529681116264399e-41,1.0,0.0,29.767536163330078,0
40.03,7.546833009467735e-41,1.0,0.0,29.76594352722168,0
40.13,7.563480435223914e-41,1.0,0.0,29.764366149902344,0
40.23,7.580127860980092e-41,1.0,0.0,29.76276206970215,0
40.34,7.597279754183428e-41,1.0,0.0,29.761043548583984,0
40.44,7.613927179939607e-41,1.0,0.0,29.76038932800293,0
40.54,7.631079073142943e-41,1.0,0.0,29.759572982788086,0
40.64,7.647726498899122e-41,1.0,0.0,29.75931167602539,0
40.74,7.664878392102458e-41,1.0,0.0,29.758150100708008,0
40.84,7.681525817858637e-41,1.0,0.0,29.757003784179688,0
40.94,7.698677711061972e-41,1.0,0.0,29.755815505981445,0
41.04,7.715325136818151e-41,1.0,0.0,29.7546443939209,0
41.14,7.732477030021487e-41,1.0,0.0,29.7534236907959,0
41.24,7.749124455777665e-41,1.0,0.0,29.752227783203125,0
41.34,7.766276348981001e-41,1.0,0.0,29.7509765625,0
41.44,7.783428242184337e-41,1.0,0.0,29.749710083007812,0
41.54,7.800075667940516e-41,1.0,0.0,29.74846649169922,0
41.64,7.817227561143851e-41,1.0,0.0,29.74717140197754,0
41.74,7.833874986900031e-41,1.0,0.0,29.745895385742188,0
41.84,7.85052241265621e-41,1.0,0.0,29.74460792541504,0
41.94,7.867674305859545e-41,1.0,0.0,29.74326515197754,0
42.04,7.884321731615724e-41,1.0,0.0,29.7419490814209,0
42.14,7.90147362481906e-41,1.0,0.0,29.740575790405273,0
42.25,7.918625518022396e-41,1.0,0.0,29.73918914794922,0
42.35,7.935272943778574e-41,1.0,0.0,29.737825393676758,0
42.45,7.95242483698191e-41,1.0,0.0,29.73641014099121,0
42.55,7.969072262738089e-41,1.0,0.0,29.735021591186523,0
42.65,7.985719688494268e-41,1.0,0.0,29.73361587524414,0
42.75,8.002871581697603e-41,1.0,0.0,29.73215675354004,0
42.85,8.019519007453783e-41,1.0,0.0,29.73072624206543,0
42.95,8.036670900657118e-41,1.0,0.0,29.729236602783203,0
43.05,8.053822793860454e-41,1.0,0.0,29.727733612060547,0
43.15,8.070470219616633e-41,1.0,0.0,29.72626304626465,0
43.25,8.087622112819969e-41,1.0,0.0,29.7247314453125,0
43.35,8.104269538576147e-41,1.0,0.0,29.72323226928711,0
43.45,8.121421431779483e-41,1.0,0.0,29.72167205810547,0
43.55,8.138068857535662e-41,1.0,0.0,29.72014808654785,0
43.65,8.155220750738997e-41,1.0,0.0,29.71856117248535,0
43.75,8.171868176495176e-41,1.0,0.0,29.71700668334961,0
43.85,8.189020069698512e-41,1.0,0.0,29.71539878845215,0
43.95,8.205667495454691e-41,1.0,0.0,29.713817596435547,0
44.06,8.222819388658027e-41,1.0,0.0,29.71217918395996,0
44.16,8.239466814414206e-41,1.0,0.0,29.710573196411133,0
44.26,8.256618707617542e-41,1.0,0.0,29.709226608276367,0
44.36,8.27326613337372e-41,1.0,0.0,29.708410263061523,0
44.46,8.290418026577056e-41,1.0,0.0,29.70797348022461,0
44.56,8.307065452333235e-41,1.0,0.0,29.706743240356445,0
44.66,8.32421734553657e-41,1.0,0.0007168143638409674,29.705434799194336,0
44.76,8.340864771292749e-41,0.7529499530792236,0.02025136910378933,29.704254150390625,0
44.86,8.358016664496085e-41,0.18584999442100525,0.09526317566633224,29.70345687866211,0
44.96,8.374664090252264e-41,0.0,0.29943251609802246,29.703332901000977,0
45.06,8.3918159834556e-41,0.0,0.48388993740081787,29.703332901000977,0
45.16,8.408463409211779e-41,0.0,0.5525384545326233,29.703332901000977,0
45.26,8.425615302415115e-41,0.0,0.5939034223556519,29.703332901000977,0
45.36,8.442262728171293e-41,0.0,0.6161009073257446,29.703332901000977,0
45.46,8.459414621374629e-41,0.0,0.6114071607589722,29.703332901000977,0
45.56,8.476062047130808e-41,0.0,0.5435819625854492,29.703332901000977,0
45.66,8.493213940334143e-41,0.0,0.4711810052394867,29.703332901000977,0
45.76,8.509861366090322e-41,0.0,0.4599646329879761,29.703332901000977,0
45.86,8.527013259293658e-41,0.0,0.40950146317481995,29.703332901000977,0
45.96,8.543660685049836e-41,0.0,0.34766754508018494,29.703332901000977,0
46.07,8.560812578253172e-41,0.0,0.2659702003002167,29.703332901000977,0
46.17,8.577460004009352e-41,0.0,0.22769781947135925,29.703332901000977,0
46.27,8.594611897212688e-41,0.0,0.22673727571964264,29.703332901000977,0
46.37,8.611259322968866e-41,0.0,0.240976482629776,29.703332901000977,0
46.47,8.628411216172202e-41,0.0,0.3041455149650574,29.703332901000977,0
46.57,8.645058641928381e-41,0.0,0.32641831040382385,29.703332901000977,0
